date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:28:14	2337/2337	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202017%2008:58:14%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fhp-envy-7640-auto-connect-setup%2F	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed8b1f.json	(from http://123.hp-setup.com/hp-envy-7640-auto-connect-setup/)
14:28:14	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:14%20GMT	http://123.hp-setup.com/?p=2276	C:/My%20Web%20Sites/123HP/123.hp-setup.com/indexf42f.html	(from http://123.hp-setup.com/hp-envy-7640-auto-connect-setup/)
14:28:15	2434/2434	---M-Z	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202017%2008:58:15%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fhp-envy-7640-auto-connect-setup%2F&format=xml	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed50cc	(from http://123.hp-setup.com/hp-envy-7640-auto-connect-setup/)
14:28:16	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:16%20GMT	http://123.hp-setup.com/hp-envy-7640-auto-connect-setup/123.hp-setup.com/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/hp-envy-7640-auto-connect-setup/123.hp-setup.com/index.html	(from http://123.hp-setup.com/hp-envy-7640-auto-connect-setup/)
14:28:16	2294/2294	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202017%2008:58:16%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2F123-hp-envy-7640-using-usb-setup%2F	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embeddd9d.json	(from http://123.hp-setup.com/123-hp-envy-7640-using-usb-setup/)
14:28:16	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:16%20GMT	http://123.hp-setup.com/?p=2280	C:/My%20Web%20Sites/123HP/123.hp-setup.com/indexc13a.html	(from http://123.hp-setup.com/123-hp-envy-7640-using-usb-setup/)
14:28:17	2391/2391	---M-Z	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202017%2008:58:17%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2F123-hp-envy-7640-using-usb-setup%2F&format=xml	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed3ec0	(from http://123.hp-setup.com/123-hp-envy-7640-using-usb-setup/)
14:28:18	2305/2305	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202017%2008:58:18%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fhp-envy-7640-wireless-setup%2F	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed4714.json	(from http://123.hp-setup.com/hp-envy-7640-wireless-setup/)
14:28:18	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:18%20GMT	http://123.hp-setup.com/123-hp-envy-7640-using-usb-setup/123.hp-setup.com/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/123-hp-envy-7640-using-usb-setup/123.hp-setup.com/index.html	(from http://123.hp-setup.com/123-hp-envy-7640-using-usb-setup/)
14:28:18	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:18%20GMT	http://123.hp-setup.com/?p=2223	C:/My%20Web%20Sites/123HP/123.hp-setup.com/index3c3f.html	(from http://123.hp-setup.com/hp-envy-7640-wireless-setup/)
14:28:19	2402/2402	---M-Z	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202017%2008:58:19%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fhp-envy-7640-wireless-setup%2F&format=xml	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed8102	(from http://123.hp-setup.com/hp-envy-7640-wireless-setup/)
14:28:20	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:20%20GMT	http://123.hp-setup.com/hp-envy-7640-wireless-setup/123.hp-setup.com/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/hp-envy-7640-wireless-setup/123.hp-setup.com/index.html	(from http://123.hp-setup.com/hp-envy-7640-wireless-setup/)
14:28:20	2304/2304	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202017%2008:58:21%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2F123-hp-envy-7640-paper-jam-problem%2F	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed1dba.json	(from http://123.hp-setup.com/123-hp-envy-7640-paper-jam-problem/)
14:28:21	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:21%20GMT	http://123.hp-setup.com/?p=2333	C:/My%20Web%20Sites/123HP/123.hp-setup.com/index6015.html	(from http://123.hp-setup.com/123-hp-envy-7640-paper-jam-problem/)
14:28:21	2401/2401	---M-Z	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202017%2008:58:22%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2F123-hp-envy-7640-paper-jam-problem%2F&format=xml	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed1888	(from http://123.hp-setup.com/123-hp-envy-7640-paper-jam-problem/)
14:28:22	8346/8346	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Dec%202016%2011:54:02%20GMT	http://123.hp-setup.com/wp-content/uploads/2016/12/123-hp-setup-envy-7640-ink-cartridges.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2016/12/123-hp-setup-envy-7640-ink-cartridges.jpg	(from http://123.hp-setup.com/123-hp-envy-7640-ink-cartridges/)
14:28:22	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:23%20GMT	http://123.hp-setup.com/123-hp-envy-7640-paper-jam-problem/123.hp-setup.com/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/123-hp-envy-7640-paper-jam-problem/123.hp-setup.com/index.html	(from http://123.hp-setup.com/123-hp-envy-7640-paper-jam-problem/)
14:28:23	12022/12022	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Dec%202016%2011:55:18%20GMT	http://123.hp-setup.com/wp-content/uploads/2016/12/123-hp-setup-envy7640-ink.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2016/12/123-hp-setup-envy7640-ink.jpg	(from http://123.hp-setup.com/123-hp-envy-7640-ink-cartridges/)
14:28:24	2346/2346	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202017%2008:58:24%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2F123-hp-envy-7640-ink-cartridges%2F	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed87c0.json	(from http://123.hp-setup.com/123-hp-envy-7640-ink-cartridges/)
14:28:24	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:24%20GMT	http://123.hp-setup.com/?p=2284	C:/My%20Web%20Sites/123HP/123.hp-setup.com/index401a.html	(from http://123.hp-setup.com/123-hp-envy-7640-ink-cartridges/)
14:28:24	2443/2443	---M-Z	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202017%2008:58:25%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2F123-hp-envy-7640-ink-cartridges%2F&format=xml	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embeda920	(from http://123.hp-setup.com/123-hp-envy-7640-ink-cartridges/)
14:28:26	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:26%20GMT	http://123.hp-setup.com/123-hp-envy-7640-ink-cartridges/123.hp-setup.com/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/123-hp-envy-7640-ink-cartridges/123.hp-setup.com/index.html	(from http://123.hp-setup.com/123-hp-envy-7640-ink-cartridges/)
14:28:26	2335/2335	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202017%2008:58:26%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2F123-hp-envy-7640-printer-problems%2F	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embedf2cc.json	(from http://123.hp-setup.com/123-hp-envy-7640-printer-problems/)
14:28:26	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:26%20GMT	http://123.hp-setup.com/?p=2334	C:/My%20Web%20Sites/123HP/123.hp-setup.com/indexb4c3.html	(from http://123.hp-setup.com/123-hp-envy-7640-printer-problems/)
14:28:26	2432/2432	---M-Z	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202017%2008:58:27%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2F123-hp-envy-7640-printer-problems%2F&format=xml	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed2a69	(from http://123.hp-setup.com/123-hp-envy-7640-printer-problems/)
14:28:28	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:28%20GMT	http://123.hp-setup.com/123-hp-envy-7640-printer-problems/123.hp-setup.com/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/123-hp-envy-7640-printer-problems/123.hp-setup.com/index.html	(from http://123.hp-setup.com/123-hp-envy-7640-printer-problems/)
14:28:28	2310/2310	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202017%2008:58:28%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2F123-hp-envy-7640-scan-driver%2F	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed6ddb.json	(from http://123.hp-setup.com/123-hp-envy-7640-scan-driver/)
14:28:28	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:28%20GMT	http://123.hp-setup.com/?p=2327	C:/My%20Web%20Sites/123HP/123.hp-setup.com/indexf594.html	(from http://123.hp-setup.com/123-hp-envy-7640-scan-driver/)
14:28:29	2407/2407	---M-Z	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202017%2008:58:29%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2F123-hp-envy-7640-scan-driver%2F&format=xml	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed4754	(from http://123.hp-setup.com/123-hp-envy-7640-scan-driver/)
14:28:30	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:30%20GMT	http://123.hp-setup.com/123-hp-envy-7640-scan-driver/123.hp-setup.com/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/123-hp-envy-7640-scan-driver/123.hp-setup.com/index.html	(from http://123.hp-setup.com/123-hp-envy-7640-scan-driver/)
14:28:30	2299/2299	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202017%2008:58:30%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fhp-envy-7640-scan-troubleshooting%2F	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed702f.json	(from http://123.hp-setup.com/hp-envy-7640-scan-troubleshooting/)
14:28:30	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:30%20GMT	http://123.hp-setup.com/?p=2302	C:/My%20Web%20Sites/123HP/123.hp-setup.com/index3f0e.html	(from http://123.hp-setup.com/hp-envy-7640-scan-troubleshooting/)
14:28:31	2396/2396	---M-Z	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202017%2008:58:31%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fhp-envy-7640-scan-troubleshooting%2F&format=xml	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed309f	(from http://123.hp-setup.com/hp-envy-7640-scan-troubleshooting/)
14:28:32	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:32%20GMT	http://123.hp-setup.com/hp-envy-7640-scan-troubleshooting/123.hp-setup.com/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/hp-envy-7640-scan-troubleshooting/123.hp-setup.com/index.html	(from http://123.hp-setup.com/hp-envy-7640-scan-troubleshooting/)
14:28:32	2298/2298	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202017%2008:58:32%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fenvy-7644-drivers-windows-10%2F	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed6843.json	(from http://123.hp-setup.com/envy-7644-drivers-windows-10/)
14:28:32	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:32%20GMT	http://123.hp-setup.com/?p=2803	C:/My%20Web%20Sites/123HP/123.hp-setup.com/indexe793.html	(from http://123.hp-setup.com/envy-7644-drivers-windows-10/)
14:28:33	2395/2395	---M-Z	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202017%2008:58:33%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fenvy-7644-drivers-windows-10%2F&format=xml	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed069d	(from http://123.hp-setup.com/envy-7644-drivers-windows-10/)
14:28:34	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:34%20GMT	http://123.hp-setup.com/envy-7644-drivers-windows-10/123.hp-setup.com/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/envy-7644-drivers-windows-10/123.hp-setup.com/index.html	(from http://123.hp-setup.com/envy-7644-drivers-windows-10/)
14:28:34	2300/2300	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202017%2008:58:34%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2F123-hp-envy-wireless-setup%2F	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed7024.json	(from http://123.hp-setup.com/123-hp-envy-wireless-setup/)
14:28:34	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:34%20GMT	http://123.hp-setup.com/?p=10868	C:/My%20Web%20Sites/123HP/123.hp-setup.com/indexaf7b.html	(from http://123.hp-setup.com/123-hp-envy-wireless-setup/)
14:28:35	2397/2397	---M-Z	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202017%2008:58:35%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2F123-hp-envy-wireless-setup%2F&format=xml	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embedaf81	(from http://123.hp-setup.com/123-hp-envy-wireless-setup/)
14:28:36	2280/2280	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202017%2008:58:36%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2F123-hp-envy-scan-setup%2F	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed241f.json	(from http://123.hp-setup.com/123-hp-envy-scan-setup/)
14:28:36	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:36%20GMT	http://123.hp-setup.com/123-hp-envy-wireless-setup/123.hp-setup.com/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/123-hp-envy-wireless-setup/123.hp-setup.com/index.html	(from http://123.hp-setup.com/123-hp-envy-wireless-setup/)
14:28:36	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:36%20GMT	http://123.hp-setup.com/?p=10870	C:/My%20Web%20Sites/123HP/123.hp-setup.com/index913f.html	(from http://123.hp-setup.com/123-hp-envy-scan-setup/)
14:28:37	2377/2377	---M-Z	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202017%2008:58:37%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2F123-hp-envy-scan-setup%2F&format=xml	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embede76b	(from http://123.hp-setup.com/123-hp-envy-scan-setup/)
14:28:38	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:38%20GMT	http://123.hp-setup.com/123-hp-envy-scan-setup/123.hp-setup.com/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/123-hp-envy-scan-setup/123.hp-setup.com/index.html	(from http://123.hp-setup.com/123-hp-envy-scan-setup/)
14:28:38	2330/2330	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202017%2008:58:38%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2F123-hp-envy-scan-troubleshooting%2F	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embeda522.json	(from http://123.hp-setup.com/123-hp-envy-scan-troubleshooting/)
14:28:38	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:38%20GMT	http://123.hp-setup.com/?p=10873	C:/My%20Web%20Sites/123HP/123.hp-setup.com/indexd301.html	(from http://123.hp-setup.com/123-hp-envy-scan-troubleshooting/)
14:28:39	2427/2427	---M-Z	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202017%2008:58:39%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2F123-hp-envy-scan-troubleshooting%2F&format=xml	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed86a7	(from http://123.hp-setup.com/123-hp-envy-scan-troubleshooting/)
14:28:40	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:40%20GMT	http://123.hp-setup.com/123-hp-envy-scan-troubleshooting/123.hp-setup.com/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/123-hp-envy-scan-troubleshooting/123.hp-setup.com/index.html	(from http://123.hp-setup.com/123-hp-envy-scan-troubleshooting/)
14:28:40	2304/2304	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202017%2008:58:41%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fenvy-7645-drivers-install-setup%2F	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed1833.json	(from http://123.hp-setup.com/envy-7645-drivers-install-setup/)
14:28:40	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:41%20GMT	http://123.hp-setup.com/?p=2804	C:/My%20Web%20Sites/123HP/123.hp-setup.com/index207c.html	(from http://123.hp-setup.com/envy-7645-drivers-install-setup/)
14:28:41	2401/2401	---M-Z	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202017%2008:58:42%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fenvy-7645-drivers-install-setup%2F&format=xml	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed9001	(from http://123.hp-setup.com/envy-7645-drivers-install-setup/)
14:28:42	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:43%20GMT	http://123.hp-setup.com/envy-7645-drivers-install-setup/123.hp-setup.com/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/envy-7645-drivers-install-setup/123.hp-setup.com/index.html	(from http://123.hp-setup.com/envy-7645-drivers-install-setup/)
14:28:42	24986/24986	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2031%20Dec%202017%2008:58:43%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/123-hp-setup-oj6600-driver-installation.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/123-hp-setup-oj6600-driver-installation.539.delayed	(from http://123.hp-setup.com/hp-officejet-6600%20-driver-install/)
14:28:43	24978/24978	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2031%20Dec%202017%2008:58:44%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/123-hp-com-oj-6600-setup-driver.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/123-hp-com-oj-6600-setup-driver.53a.delayed	(from http://123.hp-setup.com/hp-officejet-6600%20-driver-install/)
14:28:44	24977/24977	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2031%20Dec%202017%2008:58:45%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/123-hp-oj-6600-driver-software.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/123-hp-oj-6600-driver-software.53b.delayed	(from http://123.hp-setup.com/hp-officejet-6600%20-driver-install/)
14:28:45	2330/2330	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202017%2008:58:45%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fhp-officejet-6600-driver-install%2F	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embedda25.json	(from http://123.hp-setup.com/hp-officejet-6600%20-driver-install/)
14:28:45	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:46%20GMT	http://123.hp-setup.com/?p=9973	C:/My%20Web%20Sites/123HP/123.hp-setup.com/index0b3f.html	(from http://123.hp-setup.com/hp-officejet-6600%20-driver-install/)
14:28:46	2427/2427	---M-Z	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202017%2008:58:46%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fhp-officejet-6600-driver-install%2F&format=xml	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed29cc	(from http://123.hp-setup.com/hp-officejet-6600%20-driver-install/)
14:28:47	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:47%20GMT	http://123.hp-setup.com/hp-officejet-6600%20-driver-install/123.hp-setup.com/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/hp-officejet-6600%20-driver-install/123.hp-setup.com/index.html	(from http://123.hp-setup.com/hp-officejet-6600%20-driver-install/)
14:28:47	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:47%20GMT	http://123.hp-setup.com/hp-officejet-6600-driver-install/123.hp-setup.com/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/hp-officejet-6600-driver-install/123.hp-setup.com/index.html	(from http://123.hp-setup.com/hp-officejet-6600-driver-install/)
14:28:47	2365/2365	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202017%2008:58:47%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fofficejet-6600-google-cloud-print-setup%2F	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embedfa19.json	(from http://123.hp-setup.com/officejet-6600-google-cloud-print-setup/)
14:28:47	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:47%20GMT	http://123.hp-setup.com/?p=9976	C:/My%20Web%20Sites/123HP/123.hp-setup.com/indexb952.html	(from http://123.hp-setup.com/officejet-6600-google-cloud-print-setup/)
14:28:48	2462/2462	---M-Z	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202017%2008:58:49%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fofficejet-6600-google-cloud-print-setup%2F&format=xml	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embedb666	(from http://123.hp-setup.com/officejet-6600-google-cloud-print-setup/)
14:28:49	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:50%20GMT	http://123.hp-setup.com/officejet-6600-google-cloud-print-setup/123.hp-setup.com/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/officejet-6600-google-cloud-print-setup/123.hp-setup.com/index.html	(from http://123.hp-setup.com/officejet-6600-google-cloud-print-setup/)
14:28:50	2320/2320	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202017%2008:58:50%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fofficejet6600-non-eprint-setup%2F	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embedaec4.json	(from http://123.hp-setup.com/officejet6600-non-eprint-setup/)
14:28:50	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2008:58:50%20GMT	http://123.hp-setup.com/?p=9978	C:/My%20Web%20Sites/123HP/123.hp-setup.com/index94e1.html	(from http://123.hp-setup.com/officejet6600-non-eprint-setup/)
14:28:50	2417/2417	---M-Z	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202017%2008:58:51%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fofficejet6600-non-eprint-setup%2F&format=xml	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed3694	(from http://123.hp-setup.com/officejet6600-non-eprint-setup/)
14:28:51	34075/34075	---M-Z	200	added ('OK')	text/html	date:Sat,%2030%20Dec%202017%2022:35:54%20GMT	http://123.hp-setup.com/officejet-6600-eprint-setup/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/officejet-6600-eprint-setup/index.html	(from http://123.hp-setup.com/officejet-6600%20-eprint-setup/)
